f1_flight_num,f1_origin_city,f1_dest_city,f1_actual_time,f2_flight_num,f2_origin_city,f2_dest_city,f2_actual_time,actual_time
1070,Seattle WA,Miami FL,358,596,Miami FL,Boston MA,179,537
526,Seattle WA,Chicago IL,230,636,Chicago IL,Boston MA,192,422
868,Seattle WA,Chicago IL,232,636,Chicago IL,Boston MA,192,424
1460,Seattle WA,Chicago IL,223,636,Chicago IL,Boston MA,192,415
1734,Seattle WA,Chicago IL,227,636,Chicago IL,Boston MA,192,419
2041,Seattle WA,Chicago IL,261,636,Chicago IL,Boston MA,192,453
2333,Seattle WA,Chicago IL,221,636,Chicago IL,Boston MA,192,413
3951,Seattle WA,Chicago IL,228,636,Chicago IL,Boston MA,192,420
4375,Seattle WA,Chicago IL,238,636,Chicago IL,Boston MA,192,430
4575,Seattle WA,Chicago IL,233,636,Chicago IL,Boston MA,192,425
1977,Seattle WA,Chicago IL,221,636,Chicago IL,Boston MA,192,413
1262,Seattle WA,Chicago IL,230,636,Chicago IL,Boston MA,192,422
1282,Seattle WA,Chicago IL,233,636,Chicago IL,Boston MA,192,425
1905,Seattle WA,Chicago IL,227,636,Chicago IL,Boston MA,192,419
1116,Seattle WA,Chicago IL,222,636,Chicago IL,Boston MA,192,414
3060,Seattle WA,Chicago IL,222,636,Chicago IL,Boston MA,192,414
20,Seattle WA,Chicago IL,217,636,Chicago IL,Boston MA,192,409
22,Seattle WA,Chicago IL,241,636,Chicago IL,Boston MA,192,433
26,Seattle WA,Chicago IL,219,636,Chicago IL,Boston MA,192,411
34,Seattle WA,Chicago IL,233,636,Chicago IL,Boston MA,192,425
1519,Seattle WA,Chicago IL,237,636,Chicago IL,Boston MA,192,429
1949,Seattle WA,Chicago IL,217,636,Chicago IL,Boston MA,192,409
2220,Seattle WA,Chicago IL,231,636,Chicago IL,Boston MA,192,423
42,Seattle WA,Chicago IL,228,636,Chicago IL,Boston MA,192,420
184,Seattle WA,Chicago IL,233,636,Chicago IL,Boston MA,192,425
1283,Seattle WA,Chicago IL,227,636,Chicago IL,Boston MA,192,419
1239,Seattle WA,Chicago IL,235,636,Chicago IL,Boston MA,192,427
1628,Seattle WA,Chicago IL,237,636,Chicago IL,Boston MA,192,429
754,Seattle WA,Chicago IL,223,636,Chicago IL,Boston MA,192,415
938,Seattle WA,Chicago IL,265,636,Chicago IL,Boston MA,192,457
942,Seattle WA,Chicago IL,229,636,Chicago IL,Boston MA,192,421
1236,Seattle WA,Chicago IL,266,636,Chicago IL,Boston MA,192,458
202,Seattle WA,Chicago IL,225,636,Chicago IL,Boston MA,192,417
1027,Seattle WA,Chicago IL,245,636,Chicago IL,Boston MA,192,437
20,Seattle WA,Chicago IL,249,636,Chicago IL,Boston MA,192,441
22,Seattle WA,Chicago IL,236,636,Chicago IL,Boston MA,192,428
160,Seattle WA,Chicago IL,235,636,Chicago IL,Boston MA,192,427
384,Seattle WA,Chicago IL,0,636,Chicago IL,Boston MA,192,192
486,Seattle WA,Chicago IL,233,636,Chicago IL,Boston MA,192,425
646,Seattle WA,Chicago IL,232,636,Chicago IL,Boston MA,192,424
380,Seattle WA,Dallas/Fort Worth TX,280,690,Dallas/Fort Worth TX,Boston MA,295,575
524,Seattle WA,Dallas/Fort Worth TX,233,690,Dallas/Fort Worth TX,Boston MA,295,528
622,Seattle WA,Dallas/Fort Worth TX,226,690,Dallas/Fort Worth TX,Boston MA,295,521
846,Seattle WA,Dallas/Fort Worth TX,250,690,Dallas/Fort Worth TX,Boston MA,295,545
1020,Seattle WA,Dallas/Fort Worth TX,236,690,Dallas/Fort Worth TX,Boston MA,295,531
1046,Seattle WA,Dallas/Fort Worth TX,281,690,Dallas/Fort Worth TX,Boston MA,295,576
2310,Seattle WA,Dallas/Fort Worth TX,221,690,Dallas/Fort Worth TX,Boston MA,295,516
2407,Seattle WA,Dallas/Fort Worth TX,239,690,Dallas/Fort Worth TX,Boston MA,295,534
658,Seattle WA,Dallas/Fort Worth TX,229,690,Dallas/Fort Worth TX,Boston MA,295,524
660,Seattle WA,Dallas/Fort Worth TX,218,690,Dallas/Fort Worth TX,Boston MA,295,513
662,Seattle WA,Dallas/Fort Worth TX,227,690,Dallas/Fort Worth TX,Boston MA,295,522
1094,Seattle WA,Dallas/Fort Worth TX,231,690,Dallas/Fort Worth TX,Boston MA,295,526
1230,Seattle WA,Dallas/Fort Worth TX,233,690,Dallas/Fort Worth TX,Boston MA,295,528
1308,Seattle WA,Dallas/Fort Worth TX,243,690,Dallas/Fort Worth TX,Boston MA,295,538
1402,Seattle WA,Dallas/Fort Worth TX,255,690,Dallas/Fort Worth TX,Boston MA,295,550
1489,Seattle WA,Dallas/Fort Worth TX,236,690,Dallas/Fort Worth TX,Boston MA,295,531
2262,Seattle WA,Dallas/Fort Worth TX,228,690,Dallas/Fort Worth TX,Boston MA,295,523
1212,Seattle WA,Dallas/Fort Worth TX,204,690,Dallas/Fort Worth TX,Boston MA,295,499
1232,Seattle WA,Dallas/Fort Worth TX,220,690,Dallas/Fort Worth TX,Boston MA,295,515
1401,Seattle WA,Dallas/Fort Worth TX,273,690,Dallas/Fort Worth TX,Boston MA,295,568
1625,Seattle WA,Dallas/Fort Worth TX,228,690,Dallas/Fort Worth TX,Boston MA,295,523
143,Seattle WA,Dallas/Fort Worth TX,235,690,Dallas/Fort Worth TX,Boston MA,295,530
388,Seattle WA,Dallas/Fort Worth TX,228,690,Dallas/Fort Worth TX,Boston MA,295,523
526,Seattle WA,Chicago IL,230,772,Chicago IL,Boston MA,219,449
868,Seattle WA,Chicago IL,232,772,Chicago IL,Boston MA,219,451
1460,Seattle WA,Chicago IL,223,772,Chicago IL,Boston MA,219,442
1734,Seattle WA,Chicago IL,227,772,Chicago IL,Boston MA,219,446
2041,Seattle WA,Chicago IL,261,772,Chicago IL,Boston MA,219,480
2333,Seattle WA,Chicago IL,221,772,Chicago IL,Boston MA,219,440
3951,Seattle WA,Chicago IL,228,772,Chicago IL,Boston MA,219,447
4375,Seattle WA,Chicago IL,238,772,Chicago IL,Boston MA,219,457
4575,Seattle WA,Chicago IL,233,772,Chicago IL,Boston MA,219,452
1977,Seattle WA,Chicago IL,221,772,Chicago IL,Boston MA,219,440
1262,Seattle WA,Chicago IL,230,772,Chicago IL,Boston MA,219,449
1282,Seattle WA,Chicago IL,233,772,Chicago IL,Boston MA,219,452
1905,Seattle WA,Chicago IL,227,772,Chicago IL,Boston MA,219,446
1116,Seattle WA,Chicago IL,222,772,Chicago IL,Boston MA,219,441
3060,Seattle WA,Chicago IL,222,772,Chicago IL,Boston MA,219,441
20,Seattle WA,Chicago IL,217,772,Chicago IL,Boston MA,219,436
22,Seattle WA,Chicago IL,241,772,Chicago IL,Boston MA,219,460
26,Seattle WA,Chicago IL,219,772,Chicago IL,Boston MA,219,438
34,Seattle WA,Chicago IL,233,772,Chicago IL,Boston MA,219,452
1519,Seattle WA,Chicago IL,237,772,Chicago IL,Boston MA,219,456
1949,Seattle WA,Chicago IL,217,772,Chicago IL,Boston MA,219,436
2220,Seattle WA,Chicago IL,231,772,Chicago IL,Boston MA,219,450
42,Seattle WA,Chicago IL,228,772,Chicago IL,Boston MA,219,447
184,Seattle WA,Chicago IL,233,772,Chicago IL,Boston MA,219,452
1283,Seattle WA,Chicago IL,227,772,Chicago IL,Boston MA,219,446
1239,Seattle WA,Chicago IL,235,772,Chicago IL,Boston MA,219,454
1628,Seattle WA,Chicago IL,237,772,Chicago IL,Boston MA,219,456
754,Seattle WA,Chicago IL,223,772,Chicago IL,Boston MA,219,442
938,Seattle WA,Chicago IL,265,772,Chicago IL,Boston MA,219,484
942,Seattle WA,Chicago IL,229,772,Chicago IL,Boston MA,219,448
1236,Seattle WA,Chicago IL,266,772,Chicago IL,Boston MA,219,485
202,Seattle WA,Chicago IL,225,772,Chicago IL,Boston MA,219,444
1027,Seattle WA,Chicago IL,245,772,Chicago IL,Boston MA,219,464
20,Seattle WA,Chicago IL,249,772,Chicago IL,Boston MA,219,468
22,Seattle WA,Chicago IL,236,772,Chicago IL,Boston MA,219,455
160,Seattle WA,Chicago IL,235,772,Chicago IL,Boston MA,219,454
384,Seattle WA,Chicago IL,0,772,Chicago IL,Boston MA,219,219
486,Seattle WA,Chicago IL,233,772,Chicago IL,Boston MA,219,452
646,Seattle WA,Chicago IL,232,772,Chicago IL,Boston MA,219,451
1070,Seattle WA,Miami FL,358,778,Miami FL,Boston MA,194,552
526,Seattle WA,Chicago IL,230,818,Chicago IL,Boston MA,133,363
868,Seattle WA,Chicago IL,232,818,Chicago IL,Boston MA,133,365
1460,Seattle WA,Chicago IL,223,818,Chicago IL,Boston MA,133,356
1734,Seattle WA,Chicago IL,227,818,Chicago IL,Boston MA,133,360
2041,Seattle WA,Chicago IL,261,818,Chicago IL,Boston MA,133,394
2333,Seattle WA,Chicago IL,221,818,Chicago IL,Boston MA,133,354
3951,Seattle WA,Chicago IL,228,818,Chicago IL,Boston MA,133,361
4375,Seattle WA,Chicago IL,238,818,Chicago IL,Boston MA,133,371
4575,Seattle WA,Chicago IL,233,818,Chicago IL,Boston MA,133,366
1977,Seattle WA,Chicago IL,221,818,Chicago IL,Boston MA,133,354
1262,Seattle WA,Chicago IL,230,818,Chicago IL,Boston MA,133,363
1282,Seattle WA,Chicago IL,233,818,Chicago IL,Boston MA,133,366
1905,Seattle WA,Chicago IL,227,818,Chicago IL,Boston MA,133,360
1116,Seattle WA,Chicago IL,222,818,Chicago IL,Boston MA,133,355
3060,Seattle WA,Chicago IL,222,818,Chicago IL,Boston MA,133,355
20,Seattle WA,Chicago IL,217,818,Chicago IL,Boston MA,133,350
22,Seattle WA,Chicago IL,241,818,Chicago IL,Boston MA,133,374
26,Seattle WA,Chicago IL,219,818,Chicago IL,Boston MA,133,352
34,Seattle WA,Chicago IL,233,818,Chicago IL,Boston MA,133,366
1519,Seattle WA,Chicago IL,237,818,Chicago IL,Boston MA,133,370
1949,Seattle WA,Chicago IL,217,818,Chicago IL,Boston MA,133,350
2220,Seattle WA,Chicago IL,231,818,Chicago IL,Boston MA,133,364
42,Seattle WA,Chicago IL,228,818,Chicago IL,Boston MA,133,361
184,Seattle WA,Chicago IL,233,818,Chicago IL,Boston MA,133,366
1283,Seattle WA,Chicago IL,227,818,Chicago IL,Boston MA,133,360
1239,Seattle WA,Chicago IL,235,818,Chicago IL,Boston MA,133,368
1628,Seattle WA,Chicago IL,237,818,Chicago IL,Boston MA,133,370
754,Seattle WA,Chicago IL,223,818,Chicago IL,Boston MA,133,356
938,Seattle WA,Chicago IL,265,818,Chicago IL,Boston MA,133,398
942,Seattle WA,Chicago IL,229,818,Chicago IL,Boston MA,133,362
1236,Seattle WA,Chicago IL,266,818,Chicago IL,Boston MA,133,399
202,Seattle WA,Chicago IL,225,818,Chicago IL,Boston MA,133,358
1027,Seattle WA,Chicago IL,245,818,Chicago IL,Boston MA,133,378
20,Seattle WA,Chicago IL,249,818,Chicago IL,Boston MA,133,382
22,Seattle WA,Chicago IL,236,818,Chicago IL,Boston MA,133,369
160,Seattle WA,Chicago IL,235,818,Chicago IL,Boston MA,133,368
384,Seattle WA,Chicago IL,0,818,Chicago IL,Boston MA,133,133
486,Seattle WA,Chicago IL,233,818,Chicago IL,Boston MA,133,366
646,Seattle WA,Chicago IL,232,818,Chicago IL,Boston MA,133,365
1070,Seattle WA,Miami FL,358,836,Miami FL,Boston MA,187,545
526,Seattle WA,Chicago IL,230,868,Chicago IL,Boston MA,177,407
868,Seattle WA,Chicago IL,232,868,Chicago IL,Boston MA,177,409
1460,Seattle WA,Chicago IL,223,868,Chicago IL,Boston MA,177,400
1734,Seattle WA,Chicago IL,227,868,Chicago IL,Boston MA,177,404
2041,Seattle WA,Chicago IL,261,868,Chicago IL,Boston MA,177,438
2333,Seattle WA,Chicago IL,221,868,Chicago IL,Boston MA,177,398
3951,Seattle WA,Chicago IL,228,868,Chicago IL,Boston MA,177,405
4375,Seattle WA,Chicago IL,238,868,Chicago IL,Boston MA,177,415
4575,Seattle WA,Chicago IL,233,868,Chicago IL,Boston MA,177,410
1977,Seattle WA,Chicago IL,221,868,Chicago IL,Boston MA,177,398
1262,Seattle WA,Chicago IL,230,868,Chicago IL,Boston MA,177,407
1282,Seattle WA,Chicago IL,233,868,Chicago IL,Boston MA,177,410
1905,Seattle WA,Chicago IL,227,868,Chicago IL,Boston MA,177,404
1116,Seattle WA,Chicago IL,222,868,Chicago IL,Boston MA,177,399
3060,Seattle WA,Chicago IL,222,868,Chicago IL,Boston MA,177,399
20,Seattle WA,Chicago IL,217,868,Chicago IL,Boston MA,177,394
22,Seattle WA,Chicago IL,241,868,Chicago IL,Boston MA,177,418
26,Seattle WA,Chicago IL,219,868,Chicago IL,Boston MA,177,396
34,Seattle WA,Chicago IL,233,868,Chicago IL,Boston MA,177,410
1519,Seattle WA,Chicago IL,237,868,Chicago IL,Boston MA,177,414
1949,Seattle WA,Chicago IL,217,868,Chicago IL,Boston MA,177,394
2220,Seattle WA,Chicago IL,231,868,Chicago IL,Boston MA,177,408
42,Seattle WA,Chicago IL,228,868,Chicago IL,Boston MA,177,405
184,Seattle WA,Chicago IL,233,868,Chicago IL,Boston MA,177,410
1283,Seattle WA,Chicago IL,227,868,Chicago IL,Boston MA,177,404
1239,Seattle WA,Chicago IL,235,868,Chicago IL,Boston MA,177,412
1628,Seattle WA,Chicago IL,237,868,Chicago IL,Boston MA,177,414
754,Seattle WA,Chicago IL,223,868,Chicago IL,Boston MA,177,400
938,Seattle WA,Chicago IL,265,868,Chicago IL,Boston MA,177,442
942,Seattle WA,Chicago IL,229,868,Chicago IL,Boston MA,177,406
1236,Seattle WA,Chicago IL,266,868,Chicago IL,Boston MA,177,443
202,Seattle WA,Chicago IL,225,868,Chicago IL,Boston MA,177,402
1027,Seattle WA,Chicago IL,245,868,Chicago IL,Boston MA,177,422
20,Seattle WA,Chicago IL,249,868,Chicago IL,Boston MA,177,426
22,Seattle WA,Chicago IL,236,868,Chicago IL,Boston MA,177,413
160,Seattle WA,Chicago IL,235,868,Chicago IL,Boston MA,177,412
384,Seattle WA,Chicago IL,0,868,Chicago IL,Boston MA,177,177
486,Seattle WA,Chicago IL,233,868,Chicago IL,Boston MA,177,410
646,Seattle WA,Chicago IL,232,868,Chicago IL,Boston MA,177,409
380,Seattle WA,Dallas/Fort Worth TX,280,870,Dallas/Fort Worth TX,Boston MA,291,571
524,Seattle WA,Dallas/Fort Worth TX,233,870,Dallas/Fort Worth TX,Boston MA,291,524
622,Seattle WA,Dallas/Fort Worth TX,226,870,Dallas/Fort Worth TX,Boston MA,291,517
846,Seattle WA,Dallas/Fort Worth TX,250,870,Dallas/Fort Worth TX,Boston MA,291,541
1020,Seattle WA,Dallas/Fort Worth TX,236,870,Dallas/Fort Worth TX,Boston MA,291,527
1046,Seattle WA,Dallas/Fort Worth TX,281,870,Dallas/Fort Worth TX,Boston MA,291,572
2310,Seattle WA,Dallas/Fort Worth TX,221,870,Dallas/Fort Worth TX,Boston MA,291,512
2407,Seattle WA,Dallas/Fort Worth TX,239,870,Dallas/Fort Worth TX,Boston MA,291,530
658,Seattle WA,Dallas/Fort Worth TX,229,870,Dallas/Fort Worth TX,Boston MA,291,520
660,Seattle WA,Dallas/Fort Worth TX,218,870,Dallas/Fort Worth TX,Boston MA,291,509
662,Seattle WA,Dallas/Fort Worth TX,227,870,Dallas/Fort Worth TX,Boston MA,291,518
1094,Seattle WA,Dallas/Fort Worth TX,231,870,Dallas/Fort Worth TX,Boston MA,291,522
1230,Seattle WA,Dallas/Fort Worth TX,233,870,Dallas/Fort Worth TX,Boston MA,291,524
1308,Seattle WA,Dallas/Fort Worth TX,243,870,Dallas/Fort Worth TX,Boston MA,291,534
1402,Seattle WA,Dallas/Fort Worth TX,255,870,Dallas/Fort Worth TX,Boston MA,291,546
1489,Seattle WA,Dallas/Fort Worth TX,236,870,Dallas/Fort Worth TX,Boston MA,291,527
2262,Seattle WA,Dallas/Fort Worth TX,228,870,Dallas/Fort Worth TX,Boston MA,291,519
1212,Seattle WA,Dallas/Fort Worth TX,204,870,Dallas/Fort Worth TX,Boston MA,291,495
1232,Seattle WA,Dallas/Fort Worth TX,220,870,Dallas/Fort Worth TX,Boston MA,291,511
1401,Seattle WA,Dallas/Fort Worth TX,273,870,Dallas/Fort Worth TX,Boston MA,291,564
1625,Seattle WA,Dallas/Fort Worth TX,228,870,Dallas/Fort Worth TX,Boston MA,291,519
143,Seattle WA,Dallas/Fort Worth TX,235,870,Dallas/Fort Worth TX,Boston MA,291,526
388,Seattle WA,Dallas/Fort Worth TX,228,870,Dallas/Fort Worth TX,Boston MA,291,519
526,Seattle WA,Chicago IL,230,876,Chicago IL,Boston MA,135,365
868,Seattle WA,Chicago IL,232,876,Chicago IL,Boston MA,135,367
1460,Seattle WA,Chicago IL,223,876,Chicago IL,Boston MA,135,358
1734,Seattle WA,Chicago IL,227,876,Chicago IL,Boston MA,135,362
2041,Seattle WA,Chicago IL,261,876,Chicago IL,Boston MA,135,396
2333,Seattle WA,Chicago IL,221,876,Chicago IL,Boston MA,135,356
3951,Seattle WA,Chicago IL,228,876,Chicago IL,Boston MA,135,363
4375,Seattle WA,Chicago IL,238,876,Chicago IL,Boston MA,135,373
4575,Seattle WA,Chicago IL,233,876,Chicago IL,Boston MA,135,368
1977,Seattle WA,Chicago IL,221,876,Chicago IL,Boston MA,135,356
1262,Seattle WA,Chicago IL,230,876,Chicago IL,Boston MA,135,365
1282,Seattle WA,Chicago IL,233,876,Chicago IL,Boston MA,135,368
1905,Seattle WA,Chicago IL,227,876,Chicago IL,Boston MA,135,362
1116,Seattle WA,Chicago IL,222,876,Chicago IL,Boston MA,135,357
3060,Seattle WA,Chicago IL,222,876,Chicago IL,Boston MA,135,357
20,Seattle WA,Chicago IL,217,876,Chicago IL,Boston MA,135,352
22,Seattle WA,Chicago IL,241,876,Chicago IL,Boston MA,135,376
26,Seattle WA,Chicago IL,219,876,Chicago IL,Boston MA,135,354
34,Seattle WA,Chicago IL,233,876,Chicago IL,Boston MA,135,368
1519,Seattle WA,Chicago IL,237,876,Chicago IL,Boston MA,135,372
1949,Seattle WA,Chicago IL,217,876,Chicago IL,Boston MA,135,352
2220,Seattle WA,Chicago IL,231,876,Chicago IL,Boston MA,135,366
42,Seattle WA,Chicago IL,228,876,Chicago IL,Boston MA,135,363
184,Seattle WA,Chicago IL,233,876,Chicago IL,Boston MA,135,368
1283,Seattle WA,Chicago IL,227,876,Chicago IL,Boston MA,135,362
1239,Seattle WA,Chicago IL,235,876,Chicago IL,Boston MA,135,370
1628,Seattle WA,Chicago IL,237,876,Chicago IL,Boston MA,135,372
754,Seattle WA,Chicago IL,223,876,Chicago IL,Boston MA,135,358
938,Seattle WA,Chicago IL,265,876,Chicago IL,Boston MA,135,400
942,Seattle WA,Chicago IL,229,876,Chicago IL,Boston MA,135,364
1236,Seattle WA,Chicago IL,266,876,Chicago IL,Boston MA,135,401
202,Seattle WA,Chicago IL,225,876,Chicago IL,Boston MA,135,360
1027,Seattle WA,Chicago IL,245,876,Chicago IL,Boston MA,135,380
20,Seattle WA,Chicago IL,249,876,Chicago IL,Boston MA,135,384
22,Seattle WA,Chicago IL,236,876,Chicago IL,Boston MA,135,371
160,Seattle WA,Chicago IL,235,876,Chicago IL,Boston MA,135,370
384,Seattle WA,Chicago IL,0,876,Chicago IL,Boston MA,135,135
486,Seattle WA,Chicago IL,233,876,Chicago IL,Boston MA,135,368
646,Seattle WA,Chicago IL,232,876,Chicago IL,Boston MA,135,367
380,Seattle WA,Dallas/Fort Worth TX,280,1070,Dallas/Fort Worth TX,Boston MA,224,504
524,Seattle WA,Dallas/Fort Worth TX,233,1070,Dallas/Fort Worth TX,Boston MA,224,457
622,Seattle WA,Dallas/Fort Worth TX,226,1070,Dallas/Fort Worth TX,Boston MA,224,450
846,Seattle WA,Dallas/Fort Worth TX,250,1070,Dallas/Fort Worth TX,Boston MA,224,474
1020,Seattle WA,Dallas/Fort Worth TX,236,1070,Dallas/Fort Worth TX,Boston MA,224,460
1046,Seattle WA,Dallas/Fort Worth TX,281,1070,Dallas/Fort Worth TX,Boston MA,224,505
2310,Seattle WA,Dallas/Fort Worth TX,221,1070,Dallas/Fort Worth TX,Boston MA,224,445
2407,Seattle WA,Dallas/Fort Worth TX,239,1070,Dallas/Fort Worth TX,Boston MA,224,463
658,Seattle WA,Dallas/Fort Worth TX,229,1070,Dallas/Fort Worth TX,Boston MA,224,453
660,Seattle WA,Dallas/Fort Worth TX,218,1070,Dallas/Fort Worth TX,Boston MA,224,442
662,Seattle WA,Dallas/Fort Worth TX,227,1070,Dallas/Fort Worth TX,Boston MA,224,451
1094,Seattle WA,Dallas/Fort Worth TX,231,1070,Dallas/Fort Worth TX,Boston MA,224,455
1230,Seattle WA,Dallas/Fort Worth TX,233,1070,Dallas/Fort Worth TX,Boston MA,224,457
1308,Seattle WA,Dallas/Fort Worth TX,243,1070,Dallas/Fort Worth TX,Boston MA,224,467
1402,Seattle WA,Dallas/Fort Worth TX,255,1070,Dallas/Fort Worth TX,Boston MA,224,479
1489,Seattle WA,Dallas/Fort Worth TX,236,1070,Dallas/Fort Worth TX,Boston MA,224,460
2262,Seattle WA,Dallas/Fort Worth TX,228,1070,Dallas/Fort Worth TX,Boston MA,224,452
1212,Seattle WA,Dallas/Fort Worth TX,204,1070,Dallas/Fort Worth TX,Boston MA,224,428
1232,Seattle WA,Dallas/Fort Worth TX,220,1070,Dallas/Fort Worth TX,Boston MA,224,444
1401,Seattle WA,Dallas/Fort Worth TX,273,1070,Dallas/Fort Worth TX,Boston MA,224,497
1625,Seattle WA,Dallas/Fort Worth TX,228,1070,Dallas/Fort Worth TX,Boston MA,224,452
143,Seattle WA,Dallas/Fort Worth TX,235,1070,Dallas/Fort Worth TX,Boston MA,224,459
388,Seattle WA,Dallas/Fort Worth TX,228,1070,Dallas/Fort Worth TX,Boston MA,224,452
380,Seattle WA,Dallas/Fort Worth TX,280,1106,Dallas/Fort Worth TX,Boston MA,217,497
524,Seattle WA,Dallas/Fort Worth TX,233,1106,Dallas/Fort Worth TX,Boston MA,217,450
622,Seattle WA,Dallas/Fort Worth TX,226,1106,Dallas/Fort Worth TX,Boston MA,217,443
846,Seattle WA,Dallas/Fort Worth TX,250,1106,Dallas/Fort Worth TX,Boston MA,217,467
1020,Seattle WA,Dallas/Fort Worth TX,236,1106,Dallas/Fort Worth TX,Boston MA,217,453
1046,Seattle WA,Dallas/Fort Worth TX,281,1106,Dallas/Fort Worth TX,Boston MA,217,498
2310,Seattle WA,Dallas/Fort Worth TX,221,1106,Dallas/Fort Worth TX,Boston MA,217,438
2407,Seattle WA,Dallas/Fort Worth TX,239,1106,Dallas/Fort Worth TX,Boston MA,217,456
658,Seattle WA,Dallas/Fort Worth TX,229,1106,Dallas/Fort Worth TX,Boston MA,217,446
660,Seattle WA,Dallas/Fort Worth TX,218,1106,Dallas/Fort Worth TX,Boston MA,217,435
662,Seattle WA,Dallas/Fort Worth TX,227,1106,Dallas/Fort Worth TX,Boston MA,217,444
1094,Seattle WA,Dallas/Fort Worth TX,231,1106,Dallas/Fort Worth TX,Boston MA,217,448
1230,Seattle WA,Dallas/Fort Worth TX,233,1106,Dallas/Fort Worth TX,Boston MA,217,450
1308,Seattle WA,Dallas/Fort Worth TX,243,1106,Dallas/Fort Worth TX,Boston MA,217,460
1402,Seattle WA,Dallas/Fort Worth TX,255,1106,Dallas/Fort Worth TX,Boston MA,217,472
1489,Seattle WA,Dallas/Fort Worth TX,236,1106,Dallas/Fort Worth TX,Boston MA,217,453
2262,Seattle WA,Dallas/Fort Worth TX,228,1106,Dallas/Fort Worth TX,Boston MA,217,445
1212,Seattle WA,Dallas/Fort Worth TX,204,1106,Dallas/Fort Worth TX,Boston MA,217,421
1232,Seattle WA,Dallas/Fort Worth TX,220,1106,Dallas/Fort Worth TX,Boston MA,217,437
1401,Seattle WA,Dallas/Fort Worth TX,273,1106,Dallas/Fort Worth TX,Boston MA,217,490
1625,Seattle WA,Dallas/Fort Worth TX,228,1106,Dallas/Fort Worth TX,Boston MA,217,445
